num_date_time,answer
88_20220830 18,1327.8808090077487
88_20220830 19,1387.8089844471824
88_20220830 20,706.2214728685741
88_20220830 21,737.3028610472678
88_20220830 22,671.2869895113279
88_20220830 23,646.4548541070134
88_20220831 00,697.2480571288488
88_20220831 01,619.3855776100118
88_20220831 02,640.9307289095772
88_20220831 03,659.3619119480613
88_20220831 04,651.9314897097786
88_20220831 05,665.2982032551129
88_20220831 06,599.4853487473173
88_20220831 07,627.8044248157014
88_20220831 08,1223.2140739597594
88_20220831 09,1332.3400091325364
88_20220831 10,1217.519993489148
88_20220831 11,1392.3812341626417
88_20220831 12,1439.6467684733766
88_20220831 13,1446.3222147808726
88_20220831 14,1377.9313788395032
88_20220831 15,1447.371592491515
88_20220831 16,1425.8789775781277
88_20220831 17,1458.3446603326604
88_20220831 18,1362.2629018986588
88_20220831 19,1333.4993879089805
88_20220831 20,690.9000747184978
88_20220831 21,617.5309662198688
88_20220831 22,549.7353947536972
88_20220831 23,615.7906957752685
89_20220825 00,957.7540724770321
89_20220825 01,976.4543922446761
89_20220825 02,702.3238782078115
89_20220825 03,680.8219144179141
89_20220825 04,724.9397617061953
89_20220825 05,862.8723781030534
89_20220825 06,847.2458645179772
89_20220825 07,834.5723203845163
89_20220825 08,1544.3339637368367
89_20220825 09,1698.8036568515029
89_20220825 10,1671.371118843992
89_20220825 11,1630.9518775609038
89_20220825 12,1758.6689318672838
89_20220825 13,1603.0817042028746
89_20220825 14,1718.6609050332247
89_20220825 15,1573.1284141553183
89_20220825 16,1794.183394624622
89_20220825 17,1681.09162231013
89_20220825 18,1760.7493636310955
89_20220825 19,1749.3833270979708
89_20220825 20,714.7320179774791
89_20220825 21,775.129431583853
89_20220825 22,696.146999995419
89_20220825 23,843.4261737244501
89_20220826 00,902.1921823956507
89_20220826 01,928.9181549841669
89_20220826 02,867.990552150581
89_20220826 03,830.9352986127175
89_20220826 04,834.4811937861982
89_20220826 05,665.7923886991454
89_20220826 06,656.4103399104808
89_20220826 07,671.3114268077605
89_20220826 08,1577.4942417728712
89_20220826 09,1540.764674340476
89_20220826 10,1575.2174738827762
89_20220826 11,1727.3080852213964
89_20220826 12,2014.9378372603767
89_20220826 13,1899.3602562079038
89_20220826 14,2116.7040761433736
89_20220826 15,2088.2089075817416
89_20220826 16,1987.6258343569775
89_20220826 17,1894.9729006274574
89_20220826 18,1922.7727561048262
89_20220826 19,1764.3079612175216
89_20220826 20,763.8398209533635
89_20220826 21,870.7947911938787
89_20220826 22,849.9405426343252
89_20220826 23,827.7748184319358
89_20220827 00,838.8394751558404
89_20220827 01,782.1830012870205
89_20220827 02,783.4758853408839
89_20220827 03,1088.3724922477195
89_20220827 04,875.1597284701595
89_20220827 05,793.8939871559061
89_20220827 06,661.2894026793796
89_20220827 07,738.7471746510403
89_20220827 08,1763.2436780124917
89_20220827 09,1703.2630158317045
89_20220827 10,1643.3319535531582
89_20220827 11,1640.0165013196893
89_20220827 12,1649.1011989142794
89_20220827 13,1824.4759296275965
89_20220827 14,1843.9453708690078
89_20220827 15,1837.8500511650445
89_20220827 16,1874.2779745188657
89_20220827 17,1840.3701778932884
89_20220827 18,1775.3799313231893
89_20220827 19,1686.0406484245032
89_20220827 20,869.0947279705478
89_20220827 21,768.0080026302879
89_20220827 22,808.3089248287916
89_20220827 23,817.237459137173
89_20220828 00,711.4211562730708
89_20220828 01,471.7917465595292
89_20220828 02,586.9481816958814
89_20220828 03,561.6227574925734
89_20220828 04,529.6594170459731
89_20220828 05,408.2347420363859
89_20220828 06,429.00187800434065
89_20220828 07,470.09202241766485
89_20220828 08,698.9751065282171
89_20220828 09,839.7655748828375
89_20220828 10,771.3399544868721
89_20220828 11,965.3553047722534
89_20220828 12,886.3011612576162
89_20220828 13,910.0197061317194
89_20220828 14,1021.7092196925431
89_20220828 15,885.9772311706018
89_20220828 16,946.8570752311147
89_20220828 17,884.9596581240415
89_20220828 18,934.4858553413942
89_20220828 19,773.3847518271956
89_20220828 20,693.3425423066716
89_20220828 21,597.4786694940525
89_20220828 22,555.6011646171283
89_20220828 23,623.9410414807385
89_20220829 00,841.575318627531
89_20220829 01,795.1309647699787
89_20220829 02,845.9418869167866
89_20220829 03,650.0789197325269
89_20220829 04,656.7733266538461
89_20220829 05,811.9062357051014
89_20220829 06,766.058196499082
89_20220829 07,686.9249298658168
89_20220829 08,1478.0556102079265
89_20220829 09,1431.6841951142897
89_20220829 10,1652.7886200345713
89_20220829 11,1722.633277154256
89_20220829 12,1607.2719601871222
89_20220829 13,1652.9341722174522
89_20220829 14,1453.8510694683744
89_20220829 15,1663.5121157355054
89_20220829 16,1662.825009062915
89_20220829 17,1581.3335988274184
89_20220829 18,1522.1947494691028
89_20220829 19,1596.3530859580078
89_20220829 20,782.7616335655075
89_20220829 21,845.0169242545361
89_20220829 22,736.2363054835803
89_20220829 23,759.9363871422522
89_20220830 00,759.5925441935674
89_20220830 01,803.8180632033155
89_20220830 02,845.5857921834473
89_20220830 03,854.9629148914305
89_20220830 04,683.9967544709634
89_20220830 05,789.0271461842163
89_20220830 06,823.5762048841565
89_20220830 07,815.4448411498805
89_20220830 08,1656.9933805212866
89_20220830 09,1610.8374941828392
89_20220830 10,1589.7486209227127
89_20220830 11,1529.626582366201
89_20220830 12,1550.9735795836052
89_20220830 13,1707.4447479165485
89_20220830 14,1560.1556391833572
89_20220830 15,1502.6091118983745
89_20220830 16,1568.6470844159508
89_20220830 17,1585.000389702937
89_20220830 18,1560.998605692381
89_20220830 19,1605.9200031283094
89_20220830 20,896.6354315539877
89_20220830 21,836.3622363072843
89_20220830 22,771.441594914448
89_20220830 23,744.3291018509207
89_20220831 00,740.2952998348575
89_20220831 01,702.9089735104415
89_20220831 02,710.1266758159795
89_20220831 03,732.1948047022206
89_20220831 04,731.060898744539
89_20220831 05,777.6087963134596
89_20220831 06,687.3772703366558
89_20220831 07,720.3291520402353
89_20220831 08,1491.6221694353085
89_20220831 09,1545.5981085722015
89_20220831 10,1449.0138943245897
89_20220831 11,1689.6248199958266
89_20220831 12,1656.2561052741185
89_20220831 13,1668.8113949197923
89_20220831 14,1664.3612631460564
89_20220831 15,1710.9087603559665
89_20220831 16,1632.9302245393553
89_20220831 17,1750.123062640323
89_20220831 18,1560.7906914411515
89_20220831 19,1629.2451492163468
89_20220831 20,796.6954876553655
89_20220831 21,688.2750421870549
89_20220831 22,621.8461660573016
89_20220831 23,722.2409656729455
90_20220825 00,631.1059472864679
90_20220825 01,546.912847540751
90_20220825 02,598.0371588171174
90_20220825 03,640.4075195175272
90_20220825 04,615.6003380812027
90_20220825 05,514.4263737698847
90_20220825 06,561.9443769481269
90_20220825 07,574.9647198462014
90_20220825 08,1542.0613105698537
90_20220825 09,1679.6740953987248
90_20220825 10,1902.1863835284776
90_20220825 11,1993.5859005325474
90_20220825 12,2194.6222055657195
90_20220825 13,2274.1639310033606
90_20220825 14,2276.845263968468
90_20220825 15,2335.6249207622714
90_20220825 16,2269.2187403294115
90_20220825 17,2162.6795206549023
90_20220825 18,2158.3806617222194
90_20220825 19,2045.6916858695292
90_20220825 20,898.93050072409
90_20220825 21,830.8232928981721
90_20220825 22,780.6188751862051
90_20220825 23,816.8890829135397
90_20220826 00,524.3199719273546
90_20220826 01,1165.5528989949148
90_20220826 02,829.5524418274925
90_20220826 03,745.647738965693
90_20220826 04,717.8100321070398
90_20220826 05,551.7769249241325
90_20220826 06,1042.2379743709532
90_20220826 07,503.14241608884635
90_20220826 08,1773.0338879592089
90_20220826 09,1699.7326546724767
90_20220826 10,1744.7473643272433
90_20220826 11,1936.5535097564666
90_20220826 12,2035.3708091392837
90_20220826 13,2033.0920164917766
90_20220826 14,2134.708791022769
90_20220826 15,2170.3633801956903
90_20220826 16,2205.9794360629785
90_20220826 17,2186.0400325434443
90_20220826 18,2056.3256941973577
90_20220826 19,2180.725863642782
90_20220826 20,723.1177384493319
90_20220826 21,447.36240853378825
90_20220826 22,478.7958913615145
90_20220826 23,529.651476813521
90_20220827 00,633.4830877154318
90_20220827 01,639.9752812084729
90_20220827 02,689.2177740853441
90_20220827 03,720.0118283079855
90_20220827 04,641.5187074973137
90_20220827 05,656.615888998911
90_20220827 06,747.3752252870495
90_20220827 07,610.040705324624
90_20220827 08,1415.2327087359797
90_20220827 09,1586.6264748434878
90_20220827 10,1784.8259826979674
90_20220827 11,1794.555787734742
90_20220827 12,1846.3276071945968
90_20220827 13,2064.1560657912396
90_20220827 14,2180.1281758027367
90_20220827 15,2191.3275713386724
90_20220827 16,2188.9675750968813
90_20220827 17,2119.3267929387052
90_20220827 18,1946.562982096622
90_20220827 19,1897.9843262515942
90_20220827 20,791.0986434606407
90_20220827 21,860.295085021047
90_20220827 22,530.2937371341121
90_20220827 23,546.4990884328295
90_20220828 00,581.8110411463621
90_20220828 01,579.3184778335043
90_20220828 02,663.5760052254658
90_20220828 03,521.6095385581028
90_20220828 04,581.8110953266886
90_20220828 05,585.8373218351834
90_20220828 06,498.1778397188179
90_20220828 07,530.8922094404361
90_20220828 08,783.8707181454965
90_20220828 09,919.1068403426801
90_20220828 10,828.7799727802301
90_20220828 11,973.5708888899808
90_20220828 12,1247.4072725452086
90_20220828 13,1226.9556595214503
90_20220828 14,1050.9804409955345
90_20220828 15,1101.0906134578183
90_20220828 16,1138.0356033349901
90_20220828 17,1205.4582406628153
90_20220828 18,1179.630597876962
90_20220828 19,1109.527174976182
90_20220828 20,579.4569227647576
90_20220828 21,595.4023990944349
90_20220828 22,498.57149279633796
90_20220828 23,616.528138101863
90_20220829 00,372.10524593738
90_20220829 01,398.13231603510565
90_20220829 02,438.25335517068413
90_20220829 03,731.4501276799311
90_20220829 04,652.7446466444287
90_20220829 05,708.5574019770891
90_20220829 06,561.3398466698561
90_20220829 07,438.49401076903723
90_20220829 08,1514.0455952666991
90_20220829 09,1737.296395230593
90_20220829 10,1852.5987126717184
90_20220829 11,1786.8671067002601
90_20220829 12,1785.8648820005117
90_20220829 13,1844.517417070207
90_20220829 14,1893.1762608347287
90_20220829 15,1762.0571152513896
90_20220829 16,1825.6230446509412
90_20220829 17,1816.589143163429
90_20220829 18,1759.57337971583
90_20220829 19,1764.0217487119567
90_20220829 20,569.4471354461302
90_20220829 21,597.3703323504993
90_20220829 22,566.8437103198924
90_20220829 23,585.8168105728399
90_20220830 00,901.0778049911466
90_20220830 01,726.6004871171114
90_20220830 02,715.5523924617837
90_20220830 03,673.8901178329588
90_20220830 04,792.0609519794369
90_20220830 05,794.5570899898353
90_20220830 06,893.6239906176046
90_20220830 07,919.932027183098
90_20220830 08,1525.5974265956118
90_20220830 09,1679.4956298009056
90_20220830 10,1786.811370384108
90_20220830 11,1856.5297491042616
90_20220830 12,1893.2476349800609
90_20220830 13,2009.082744933503
90_20220830 14,1990.9326249255134
90_20220830 15,1977.5106300474063
90_20220830 16,2001.983029724967
90_20220830 17,1963.276551865261
90_20220830 18,1804.8798497795688
90_20220830 19,1766.762099969866
90_20220830 20,781.8465999223366
90_20220830 21,800.2085150223924
90_20220830 22,841.416157139413
90_20220830 23,787.7733801021253
90_20220831 00,831.3937453248177
90_20220831 01,900.1152384003815
90_20220831 02,949.7753408670387
90_20220831 03,789.8395858028088
90_20220831 04,950.9144041476156
90_20220831 05,883.7365390952231
90_20220831 06,775.0457256957272
90_20220831 07,789.5692273187345
90_20220831 08,1776.3470503707556
90_20220831 09,1904.2454741562035
90_20220831 10,1903.8136333543473
90_20220831 11,1909.0913733952605
90_20220831 12,1965.3696093867122
90_20220831 13,1749.3076494180727
90_20220831 14,2033.3212170550362
90_20220831 15,1878.9811922914246
90_20220831 16,1992.108614535372
90_20220831 17,1907.080573356927
90_20220831 18,1912.1659004986516
90_20220831 19,1914.0599079366634
90_20220831 20,722.3273840401495
90_20220831 21,753.7346922747844
90_20220831 22,754.8131736758874
90_20220831 23,853.3517814814854
91_20220825 00,645.929977531399
91_20220825 01,608.5727690515243
91_20220825 02,524.8318746312868
91_20220825 03,491.9055731034111
91_20220825 04,491.0319393909894
91_20220825 05,518.5948210711722
91_20220825 06,523.534189818875
91_20220825 07,507.03028725483165
91_20220825 08,1204.1129144817066
91_20220825 09,1518.724419866977
91_20220825 10,1706.3988933554733
91_20220825 11,2111.303893556667
91_20220825 12,2202.4675184961206
91_20220825 13,2186.7601866669684
91_20220825 14,2273.791486212918
91_20220825 15,2253.049228331817
91_20220825 16,2266.568513083009
91_20220825 17,2063.3122272525757
91_20220825 18,1850.5459413758008
91_20220825 19,1767.7146735416939
91_20220825 20,870.3899429273052
91_20220825 21,853.1726200749571
91_20220825 22,787.6617950428141
91_20220825 23,688.6767349377391
91_20220826 00,697.1413729062327
91_20220826 01,712.1830180642639
91_20220826 02,640.9525913387081
91_20220826 03,835.0883614652829
91_20220826 04,671.5870517654309
91_20220826 05,727.2129978880788
91_20220826 06,885.7868838373599
91_20220826 07,851.1334259128856
91_20220826 08,1540.5043916156949
91_20220826 09,1528.9883558251647
91_20220826 10,1686.913508013434
91_20220826 11,1901.5888882048807
91_20220826 12,1935.383930582142
91_20220826 13,2065.7152704967016
91_20220826 14,2037.182173559937
91_20220826 15,2115.320466478917
91_20220826 16,2141.9973986984596
91_20220826 17,2204.892353440392
91_20220826 18,1843.7486410420845
91_20220826 19,1634.1631776532863
91_20220826 20,867.409476885232
91_20220826 21,743.2334986489521
91_20220826 22,790.5782303624483
91_20220826 23,732.7226384451096
91_20220827 00,642.1987348179474
91_20220827 01,649.2599356054106
91_20220827 02,670.76742090338
91_20220827 03,601.4332837151051
91_20220827 04,589.6808040761899
91_20220827 05,591.406206269049
91_20220827 06,635.376553945094
91_20220827 07,567.2797054001146
91_20220827 08,943.307681991274
91_20220827 09,1063.576760726776
91_20220827 10,1126.6415557162636
91_20220827 11,1441.9959805237452
91_20220827 12,1672.0951200639495
91_20220827 13,1886.8500504027447
91_20220827 14,1827.0742825953016
91_20220827 15,1683.650750663113
91_20220827 16,1851.4215277807855
91_20220827 17,1837.8176487009132
91_20220827 18,1731.6228396158594
91_20220827 19,1541.4734330641434
91_20220827 20,649.9810695077422
91_20220827 21,528.3194736364306
91_20220827 22,736.8814502417961
91_20220827 23,738.85295320148
91_20220828 00,698.2631911662704
91_20220828 01,530.7824523049329
91_20220828 02,518.6523852964111
91_20220828 03,571.4134114682789
91_20220828 04,509.0047683510896
91_20220828 05,615.7438961840896
91_20220828 06,472.0660511564565
91_20220828 07,554.7155256203151
91_20220828 08,1042.5387357420266
91_20220828 09,1283.993254527486
91_20220828 10,1022.7582422388887
91_20220828 11,1376.3570084196786
91_20220828 12,1476.7101153416702
91_20220828 13,1447.7597221598796
91_20220828 14,1531.3471131399926
91_20220828 15,1527.7623960010847
91_20220828 16,1509.2286407675801
91_20220828 17,1469.8371055810585
91_20220828 18,1297.0242080217106
91_20220828 19,1379.6162837354136
91_20220828 20,679.4445364719427
91_20220828 21,612.8858540216428
91_20220828 22,565.2901823533671
91_20220828 23,526.9725446668087
91_20220829 00,781.7700721692621
91_20220829 01,652.8070531115536
91_20220829 02,663.0047167600427
91_20220829 03,618.1208038307537
91_20220829 04,752.3070541623733
91_20220829 05,804.5798490751388
91_20220829 06,850.4927991086496
91_20220829 07,780.5896520820886
91_20220829 08,1334.95532730511
91_20220829 09,1387.2524969976882
91_20220829 10,1424.7968425596343
91_20220829 11,1467.4089453650038
91_20220829 12,1311.5695374691172
91_20220829 13,1556.0094718159464
91_20220829 14,1488.0658196541672
91_20220829 15,1514.6530147381666
91_20220829 16,1425.1606550245288
91_20220829 17,1465.9738085217607
91_20220829 18,1432.192854819876
91_20220829 19,1424.2734911824507
91_20220829 20,792.6129023419875
91_20220829 21,630.5095565907034
91_20220829 22,752.9005746301192
91_20220829 23,695.7712547317817
91_20220830 00,654.5560420667197
91_20220830 01,650.8746157374229
91_20220830 02,621.0669091438606
91_20220830 03,696.9205900238607
91_20220830 04,611.5529073563421
91_20220830 05,649.2013816102013
91_20220830 06,623.1059910743953
91_20220830 07,601.7700671493002
91_20220830 08,1221.884330977977
91_20220830 09,1275.0787503282324
91_20220830 10,1515.4580628463373
91_20220830 11,1672.0391725554175
91_20220830 12,1716.2612687019946
91_20220830 13,1744.348397950758
91_20220830 14,1680.1032218285234
91_20220830 15,1575.8397644158472
91_20220830 16,1843.711573261896
91_20220830 17,1626.3504340341594
91_20220830 18,1592.104388724639
91_20220830 19,1615.9225476736383
91_20220830 20,625.4737098628393
91_20220830 21,564.4987462594587
91_20220830 22,479.21068847889137
91_20220830 23,568.2345358019372
91_20220831 00,481.25873629457135
91_20220831 01,624.0758338979543
91_20220831 02,662.8861900774467
91_20220831 03,486.5231336891179
91_20220831 04,669.0782527447934
91_20220831 05,639.8661655469656
91_20220831 06,707.0496629793681
91_20220831 07,708.5032847372702
91_20220831 08,1451.8782341022682
91_20220831 09,1049.3743667181325
91_20220831 10,1142.3937925214218
91_20220831 11,1147.670323032656
91_20220831 12,1289.0353387570194
91_20220831 13,1670.9559961278228
91_20220831 14,1974.6173594599713
91_20220831 15,1823.3312384307085
91_20220831 16,1756.3586475104753
91_20220831 17,1489.8931976251188
91_20220831 18,1663.7667947467216
91_20220831 19,1517.2128188417826
91_20220831 20,618.2715474088735
91_20220831 21,592.3088015781119
91_20220831 22,701.0084489331842
91_20220831 23,550.2138324906313
92_20220825 00,1023.4763941549592
92_20220825 01,1053.8065483779706
92_20220825 02,1040.0479708170853
92_20220825 03,976.8289806898254
92_20220825 04,783.2445043351196
92_20220825 05,820.4284196509484
92_20220825 06,661.147369044603
92_20220825 07,933.8367457760729
92_20220825 08,1481.138423896688
92_20220825 09,1468.1709337209554
92_20220825 10,1470.9439659732254
92_20220825 11,1422.7548282701903
92_20220825 12,1559.7360611585716
92_20220825 13,1494.9658372255112
92_20220825 14,1458.7784603300577
92_20220825 15,1534.1436445468653
92_20220825 16,1403.537169323628
92_20220825 17,1400.9385304710154
92_20220825 18,1466.6725673678247
92_20220825 19,1165.0486990579125
92_20220825 20,968.9890805308786
92_20220825 21,859.7773698434466
92_20220825 22,864.6842348429054
92_20220825 23,671.1997778804364
92_20220826 00,717.1470975270739
92_20220826 01,575.7554521167119
92_20220826 02,628.400229282871
92_20220826 03,576.177402457015
92_20220826 04,499.59291568312887
92_20220826 05,508.65138986313315
92_20220826 06,563.9392553796764
92_20220826 07,672.7930716321486
92_20220826 08,1122.9863317840689
92_20220826 09,1378.3511565462848
92_20220826 10,1497.1243896654942
92_20220826 11,1552.6236232382641
92_20220826 12,1615.336040770374
92_20220826 13,1826.584908833998
92_20220826 14,1776.214907001498
92_20220826 15,1774.4808978586043
92_20220826 16,1738.0804050620575
92_20220826 17,1661.7226061458327
92_20220826 18,1603.5129036858445
92_20220826 19,1367.7509235220657
92_20220826 20,972.8371741924457
92_20220826 21,830.5218042087433
92_20220826 22,793.1159649376981
92_20220826 23,871.6039484025233
92_20220827 00,817.7007525207592
92_20220827 01,879.8820959651224
92_20220827 02,708.368376093964
92_20220827 03,937.0328950891062
92_20220827 04,934.1818283525383
92_20220827 05,1098.8983939283262
92_20220827 06,779.336284505993
92_20220827 07,960.8938174735973
92_20220827 08,1366.1725676218105
92_20220827 09,1445.129080747817
92_20220827 10,1356.368402417166
92_20220827 11,1517.1190360088974
92_20220827 12,1462.396831753524
92_20220827 13,1490.2161490049662
92_20220827 14,1530.3775332693665
92_20220827 15,1593.453712666598
92_20220827 16,1596.4033335433414
92_20220827 17,1496.9416952895224
92_20220827 18,1553.2357899811147
92_20220827 19,1360.7033817627814
92_20220827 20,1143.715028273003
92_20220827 21,950.5163053593836
92_20220827 22,976.8227829820439
92_20220827 23,882.5430794574128
92_20220828 00,662.4370968824205
92_20220828 01,609.5439537238752
92_20220828 02,612.0950936927834
92_20220828 03,610.2282499428394
92_20220828 04,518.9217045409025
92_20220828 05,540.0861214995068
92_20220828 06,527.9415068579626
92_20220828 07,571.6828837052867
92_20220828 08,1054.4048490177765
92_20220828 09,993.772994959296
92_20220828 10,1005.0762702353809
92_20220828 11,1090.5371756505933
92_20220828 12,1076.6130660527942
92_20220828 13,901.3891420099033
92_20220828 14,995.1083752471368
92_20220828 15,1094.0597682529851
92_20220828 16,960.2806691885113
92_20220828 17,1132.6308703508996
92_20220828 18,1119.3056525036097
92_20220828 19,1165.0626917861773
92_20220828 20,552.5265266264582
92_20220828 21,615.9832038273914
92_20220828 22,852.7211131240733
92_20220828 23,731.7835051326521
92_20220829 00,861.3007460349811
92_20220829 01,738.9813009515228
92_20220829 02,829.0859065160122
92_20220829 03,799.6248533308967
92_20220829 04,749.5621859981228
92_20220829 05,852.4695894925117
92_20220829 06,832.1687411514343
92_20220829 07,816.0812375625168
92_20220829 08,1403.1566950696579
92_20220829 09,1330.9775954964082
92_20220829 10,1123.0244326718932
92_20220829 11,1305.9685946739885
92_20220829 12,1473.673686936282
92_20220829 13,1412.3589461743043
92_20220829 14,1178.7419174538798
92_20220829 15,1239.6459035095536
92_20220829 16,1356.2940634910424
92_20220829 17,1337.650151501156
92_20220829 18,1343.8734723223783
92_20220829 19,1336.2697426476686
92_20220829 20,880.581233114824
92_20220829 21,777.4878271613195
92_20220829 22,843.1208349356168
92_20220829 23,894.8602218843303
92_20220830 00,858.6844637925757
92_20220830 01,787.0063309851606
92_20220830 02,896.5231296881719
92_20220830 03,1117.675414470969
92_20220830 04,1159.5409753305237
92_20220830 05,929.6474576594052
92_20220830 06,993.6036649942987
92_20220830 07,896.2006943375033
92_20220830 08,1464.9697757188467
92_20220830 09,1487.32505893405
92_20220830 10,1447.8334615661884
92_20220830 11,1430.2585801836867
92_20220830 12,1481.1959874530492
92_20220830 13,1556.0686125058423
92_20220830 14,1526.3730056015334
92_20220830 15,1540.5074511928506
92_20220830 16,1492.5243364609612
92_20220830 17,1597.5767689660513
92_20220830 18,1551.0900914375004
92_20220830 19,1370.7243698074028
92_20220830 20,972.6513671141813
92_20220830 21,1059.1333484251757
92_20220830 22,1042.1492112055073
92_20220830 23,734.1833701664322
92_20220831 00,789.1498821222042
92_20220831 01,894.1685067385843
92_20220831 02,814.2349169039944
92_20220831 03,763.0448804899697
92_20220831 04,890.8217504998379
92_20220831 05,719.5223778092349
92_20220831 06,756.7859283059064
92_20220831 07,725.5481780823029
92_20220831 08,1277.2379938000963
92_20220831 09,1173.3619346255148
92_20220831 10,1330.940931382353
92_20220831 11,1211.0371156041926
92_20220831 12,1281.8088177278141
92_20220831 13,1316.0804520443712
92_20220831 14,1250.1481707735195
92_20220831 15,1323.659006041299
92_20220831 16,1339.6525747824155
92_20220831 17,1342.6709470373135
92_20220831 18,1391.7917457743852
92_20220831 19,1248.4180469280439
92_20220831 20,825.2863898219913
92_20220831 21,872.5274095680827
92_20220831 22,750.7261715286011
92_20220831 23,748.1799678116209
93_20220825 00,798.9492384116844
93_20220825 01,774.7918892269655
93_20220825 02,890.0232404355162
93_20220825 03,875.1673045600571
93_20220825 04,874.3546791272331
93_20220825 05,803.2702000375472
93_20220825 06,896.7822044281588
93_20220825 07,818.1985373771138
93_20220825 08,1313.559095487439
93_20220825 09,1256.708079604584
93_20220825 10,1231.3809711952765
93_20220825 11,1236.2553614338995
93_20220825 12,1284.4094483003162
93_20220825 13,1299.1676327333778
93_20220825 14,1323.0233277878417
93_20220825 15,1105.864958956447
93_20220825 16,1219.5443072639523
93_20220825 17,1326.7518092898652
93_20220825 18,1340.9321525035627
93_20220825 19,1330.6541921980372
93_20220825 20,897.5738369268903
93_20220825 21,930.0012877565609
93_20220825 22,866.2805081782486
93_20220825 23,849.8982811765961
93_20220826 00,885.8628124577548
93_20220826 01,910.0043907591387
93_20220826 02,906.3482196969754
93_20220826 03,843.5221088202529
93_20220826 04,863.3056748368047
93_20220826 05,848.4596851592928
93_20220826 06,830.1900297377422
93_20220826 07,841.5798014514488
93_20220826 08,1293.2702305005546
93_20220826 09,1268.4346207445108
93_20220826 10,1226.4067901039718
93_20220826 11,1309.509254469909
93_20220826 12,1328.0548632043087
93_20220826 13,1384.9928669885282
93_20220826 14,1408.2615453760466
93_20220826 15,1369.736187216061
93_20220826 16,1391.2114127123546
93_20220826 17,1378.3393282134139
93_20220826 18,1357.621943269189
93_20220826 19,1339.5693957970702
93_20220826 20,861.2914071981867
93_20220826 21,893.1888039556388
93_20220826 22,985.2389674552413
93_20220826 23,884.7426895542438
93_20220827 00,852.006787772813
93_20220827 01,881.8074106256478
93_20220827 02,998.3987838817839
93_20220827 03,1100.5307082842219
93_20220827 04,887.6498494757175
93_20220827 05,836.5017558863699
93_20220827 06,739.4799507676852
93_20220827 07,788.4970439298389
93_20220827 08,1174.2492000537916
93_20220827 09,1055.1685465603719
93_20220827 10,1167.7566318909114
93_20220827 11,1261.2805085375346
93_20220827 12,1224.8478150608244
93_20220827 13,1195.0087770194323
93_20220827 14,1349.9626573108644
93_20220827 15,1356.3239997337364
93_20220827 16,1363.8178531912492
93_20220827 17,1338.1445079664447
93_20220827 18,1344.0658662526578
93_20220827 19,1240.8868805097516
93_20220827 20,812.436238495116
93_20220827 21,951.7256255543502
93_20220827 22,849.0025485054714
93_20220827 23,888.9463436394991
93_20220828 00,801.9200320577445
93_20220828 01,810.0561074467195
93_20220828 02,847.9374721429415
93_20220828 03,714.2077505234096
93_20220828 04,731.869809230978
93_20220828 05,774.6600148045092
93_20220828 06,767.969135414545
93_20220828 07,713.5004706321128
93_20220828 08,1284.4492772252745
93_20220828 09,1172.5284266201077
93_20220828 10,1270.0287011232977
93_20220828 11,1305.2801104334128
93_20220828 12,1287.9349555724646
93_20220828 13,1272.3128267747788
93_20220828 14,1249.990126137282
93_20220828 15,1331.6471095378904
93_20220828 16,1317.0874155287477
93_20220828 17,1324.4437515330774
93_20220828 18,1248.0591416676864
93_20220828 19,1329.504360798259
93_20220828 20,853.4857644927116
93_20220828 21,792.8054086742331
93_20220828 22,759.860358698393
93_20220828 23,802.5779443870496
93_20220829 00,745.2327218785547
93_20220829 01,766.2718241603503
93_20220829 02,816.2938069013784
93_20220829 03,757.8425954361596
93_20220829 04,794.1891876703726
93_20220829 05,841.2581321974059
93_20220829 06,790.6293193649061
93_20220829 07,863.6162930118571
93_20220829 08,1199.8113017964415
93_20220829 09,1234.4509899334273
93_20220829 10,1196.4520769166281
93_20220829 11,1190.8488299704247
93_20220829 12,1214.657634797762
93_20220829 13,1176.431951912365
93_20220829 14,1220.3874854293438
93_20220829 15,1235.2625513672053
93_20220829 16,1220.6755946379224
93_20220829 17,1150.752401154794
93_20220829 18,1095.5227856629967
93_20220829 19,1242.0967402326119
93_20220829 20,785.852567313274
93_20220829 21,802.1539180961477
93_20220829 22,869.7833411282679
93_20220829 23,801.9630582235939
93_20220830 00,890.0934738516277
93_20220830 01,844.7680824337663
93_20220830 02,901.5310388884495
93_20220830 03,833.7989625289832
93_20220830 04,925.6201638684141
93_20220830 05,938.8332974283535
93_20220830 06,899.9179702540463
93_20220830 07,898.600500153933
93_20220830 08,1231.4722215359634
93_20220830 09,1210.95375560667
93_20220830 10,1228.215396076487
93_20220830 11,1216.4306937497445
93_20220830 12,1261.031025965375
93_20220830 13,1189.542468696386
93_20220830 14,1256.2438557244175
93_20220830 15,1288.1177444989594
93_20220830 16,1245.1400652525197
93_20220830 17,1269.3284668878612
93_20220830 18,1357.665640913261
93_20220830 19,1246.5380759025152
93_20220830 20,1005.4190799565606
93_20220830 21,1004.2454781506302
93_20220830 22,961.7071047185477
93_20220830 23,914.4843428783921
93_20220831 00,860.6181374308004
93_20220831 01,981.4609349766142
93_20220831 02,811.9067242035127
93_20220831 03,819.4102714735775
93_20220831 04,962.6660076248329
93_20220831 05,958.9236082048031
93_20220831 06,804.5473670146894
93_20220831 07,819.9733746619016
93_20220831 08,1233.5613433055637
